hsc-advanced_physics-12-136,X \xarrowright{\beta} Y \xarrowright{\alpha} Z \xrightarrow{\gamma} M འདི་ ཀེར་ཐིག་གི་མཐའ་མ་ལུ་ཡོད་མི་འདི་ཨིན།,སྦྲེལ་མཐུད་འབད་,དྲན་སྣང་།,ནད་གཞི་,བཏོན་གཏང་,c
hsc-advanced_physics-12-137,"[འ་ནཱ་ལུ་ ཨཱལ་ཕ་དང་ བེ་ཐ་ དེ་ལས་ གམ་མ་ཟེར་མི་འདི་ X, Y དང་ Z གི་རིམ་པ་བཞིན་དུ་ འོད་འབུབ་ཀྱི་ཁྱབ་ཚད་ཨིན། M འདི་ རྡུལ་ཕྲན་ཨང་ 82 དང་ རྡུལ་ཕྲན་ཨང་ 210 འབད་མི་ཅིག་ཨིན་མས།",NC^{-1}m^{2} འདི་ཡང་ ཀེར་ཐིག་ཚུའི་མཐའ་འཁོར་ལུ་ཡོད་པའི་ ཀེར་ཐིག་ཨིན།,JC^{-1} འདི་ཡང་,V,Vm^{-1} འདི་ཡང་,a
hsc-advanced_physics-12-138,,ནུས་ཤུགས་ཅན་གྱི་ ནུས་ཤུགས་ལྡན་གློག་མེ་,ནུས་ཤུགས་མེད་མི་ ནུས་ཤུགས་ཀྱི་གློག་ཤུགས་,དུང་གི་དབང་ཤུགས་ལུ་བལྟ་བ་ཅིན་,གློག་ཤུགས་ཀྱི་གློག་ཤུགས་,b
hsc-advanced_physics-12-139,"X དང་ Y གི་རྩ་བ་འདི་ """,i དང་ ii,ii དང་ iii,i དང་ iii,"i, ii དང་ iii ཚུ་ཨིན།",d
hsc-advanced_physics-12-140,entropy གི་ཚད་གཞི་འདི་ག་ཅི་ཨིན་ན?,HN_{3} འདི་ལུ་,HCl,H_{2}O དེ་ནང་ལུ་,CH_{4} དེ་ནང་ལུ་,d
hsc-advanced_physics-12-142,i. འ་ནི་གློག་ཤུགས་མེད་པའི་ ཀླུ་རྡུལ་འདི་ཨིན།,1,2,3,4,d
hsc-advanced_physics-12-143,༢། འདི་རང་མར་བབས་འགྱོ་ཞིནམ་ལས་ proton དང་ electron དེ་ལས་ anti-neutron བཟོ་འོང་།,i དང་ ii,i དང་ iii,ii དང་ iii,"i, ii དང་ iii ཚུ་ཨིན།",a
hsc-advanced_physics-12-144,གསུམ་པ་ འདི་ནང་ལུ་ མགྱོགས་དྲགས་སྦེ་ དབྱེ་ཞིབ་འབད་ཚུགས་པའི་ནུས་པ་ཡོདཔ་ཨིན།,ཝཱལཊ་ཇི་འདི་ཨིན།,ཝཱལཊ་ཟེརཝ་ད་,ཇི་ཇི་ནར་གྱི་གློག་ཤུགས་,ག་ནི་ཡང་མེན།,c
hsc-advanced_physics-12-145,འོག་ལུ་ཡོད་མི་ལས་ ག་འདི་བདེན་པ་ཨིན་ན་ཟེར་བ་ཅིན་,214,214,414,514,c
hsc-advanced_physics-12-146,འོག་གི་ལས་སྣ་ག་འདི་ གློག་ཤུགས་མེད་པའི་རྒྱུ་རྫས་ཅིག་མེན་ན?,i དང་ ii,i དང་ iii,ii དང་ iii,"i, ii དང་ iii ཚུ་ཨིན།",b
hsc-advanced_physics-12-148,i. འདི་ནང་ལུ་ མེ་རླུང་གནས་ཚད་འདི་ མཚམས་འཇོག་འབད་ཡོདཔ་ཨིན།,ཤུགས་ཀྱི་ཁྱད་པར་འདི་ རྒྱུན་ལམ་གྱི་སྒོ་གཉིས་བར་ནའི་བར་ནའི་གློག་ཤུགས་ཨིན།,ཁྱད་པར་དེ་ ཆུ་སྣུམ་འཁོར་ཚུ་བཀག་ནི་ལུ་བརྟེན་ཏེ་ཨིན།,ཕྲང་ལམ་གྱི་ས་སྒོ་གཉིས་ཆ་ར་གི་བར་ནའི་ ཁྱད་པར་འདི་ གློག་ཤུགས་ཤུགས་ཀྱི་གྲུབ་འབྲས་ཨིན།,གློག་རྒྱུན་གྱི་ཆ་ཤས་ཚུ་སོ་སོ་སྦེ་ཡོདཔ་ལས་ གློག་རྒྱུན་གྱི་ཤུགས་འདི་ ཕྲ་རྡོག་གཅིག་ལས་བརྒལ་མི་འོང་།,d
hsc-advanced_physics-12-149,༢། dQ = - dW འདི་ནང་ལུ་,རྒྱ་བསྐྱེད་འབདཝ་ཨིན།,མར་བབས་འགྱོཝ་ཨིན།,དེ་ཚུ་འགྱུར་བ་མེད་པར་རང་སྡོད་འོང་།,ལྕོགས་ཅན་བཟོཝ་ཨིན།,b
hsc-advanced_physics-12-150,གསུམ་པ་ ཚ་དྲོད་འདི་ རིམ་ལུགས་དང་ མཐའ་འཁོར་གྱི་བར་ན་ བརྗེ་སོར་འབད་དོ་ཡོདཔ་ཨིན།,Proton གི་གྱངས་ཁ་ཡར་འཕར་འགྱོ་ནུག,ནིའུ་ཊཱོན་གི་གྱངས་ཁ་ཡར་འཕར་འགྱོ་དོ་ཡོདཔ་ཨིན།,Proton གི་གྱངས་ཁ་མར་བབས་འགྱོ་དོ་ཡོདཔ་ཨིན།,མི་རློབས་མར་བབས་འགྱོ་དོ་ཡོདཔ་ཨིན།,a
hsc-advanced_physics-12-151,འོག་ལུ་ཡོད་མི་ལས་ ག་འདི་བདེན་པ་ཨིན་ན་ཟེར་བ་ཅིན་,ཁྱབ་སྤེལ་འགྱོ་ནི་,འདོད་སྤྱོད་,བསྒྱུར་བཅོས་འབདཝ་ཨིན།,སྦྲེལ་མཐུད་འབད་,c
hsc-advanced_physics-12-152,Youngགི་དབྱེ་ཞིབ་འདི་ནང་ལུ་ འོད་ལྡན་གྱི་སྒོ་ར་གཉིས་ཀྱི་བར་མཚམས་ (\delta x) དང་ འོད་ལྡན་གྱི་སྒོ་ར་གཅིག་གི་རྒྱ་ཚད་ (\delta x) གི་བར་ན་ འབྲེལ་བ་ག་དེ་ཅིག་ཡོདཔ་ཨིན་ན?,ཨཱལ་མིནི་ཡཱན་,ནད་གཞི་བཀག་ཐབས་,བོ་རོན་,ཨིན་ཌིཡཱམ,b
hsc-advanced_physics-12-153,འོས་འབབ་ཀྱི་ཁྱད་པར་གྱི་དོན་ལུ་ འོག་གི་ལས་འགན་འདི་ག་དེ་ཅིག་མི་བདེཝ་ཨིན་ན?,དམར་པོ་,དཀར་ཆག་,དཀར་མདོག་དམརཔོ་,དམར་ཁུ་,c
hsc-advanced_physics-12-154,PN མཐུད་སྦྲེལ་གྱི་ཧྲིལ་བུམ་ལུ་ ཕྱོགས་ལྷོ་ཕྱོགས་ཁ་ཐུག་གི་རང་ལྡང་གི་གནས་ཚད་ -,སྤྱི་ཟླ་༧ པའི་ཚེས་༢༠,སྤྱི་ཟླ་༧ པའི་ཚེས་༣༠,༥༠ ལུ་ཡུལ།,༧༠ འི་ ཟླཝ་ཚུ།,b
hsc-advanced_physics-12-155,དེ་ལས་ བེ་ཊ་ཆ་ཕྲན་ཅིག་ཐོན་པ་ཅིན་,3.6 V,1.8V,ཝཱཊ་༠.༩,ཝཱལཊི་ ༠.༤༥,d
hsc-advanced_physics-12-156,ཟུར་ལམ་ཕྲ་རིང་འདི་བརྒྱུད་དེ་འགྱོ་ཚརཝ་ད་ འོད་འབུཔ་འདི་གིས་ གྱིབ་མ་གི་ས་སྒོ་འདི་ནང་ འཛུལ་ཞུགས་འབད་བཅུགཔ་ཨིན།,i དང་ ii,i དང་ iii,ii དང་ iii,"i, ii དང་ iii ཚུ་ཨིན།",c
hsc-advanced_physics-12-157,N-type semiconductor གློག་ཤུགས་ཐོན་སྐྱེད་འབད་ནི་ལུ་ ལག་ལེན་འཐབ་མི་རྫས་འདི་ག་འདི་ཨིན་ན?,༢༦.༥༢ \times ༡༠^{-34} ལུ་ཟཱོལ་,༢༦.༥༢ \times ༡༠^{-༡༩} ལུ་ཇཱུལ་,༢༦.༥༢ \times ༡༠^{-༡༩} ལུ་ཇཱུལ་,༢༦.༥༢ \times ༡༠^{-༤༠} ལུ་ཟཱོལ་,b
hsc-advanced_physics-12-158,Young གི་དབྱེ་བ་དཔྱད་ཞིབ་ནང་ དཀར་ཆག་འདི་ དཀར་ཆག་ག་སྦེ་ཁྱབ་ཚད་ཉུང་སུ་ཅིག་སྦེ་ འབྱུང་ཚུགས་པའི་དོན་ལུ་ འོད་མདངས་ག་འདི་ལག་ལེན་འཐབ་ནི་ཨིན་ན?,i དང་ ii,i དང་ iii,ii དང་ iii,"i, ii དང་ iii ཚུ་ཨིན།",d
hsc-advanced_physics-12-159,ལམ་ལུགས་ཅིག་གིས་ རང་བཞིན་གནས་སྟངས་ནང་ལས་ དྲོད་ཤུགས་ཡུ་ལར་ ༥༠ དང་ གནས་སྟངས་ནང་ལཱ་ཡུ་ལར་ ༢༠ འབག་ཚུགས། དེ་སྦེ་ཨིན་པ་ཅིན་ ལམ་ལུགས་ནང་ ནུས་ཤུགས་ག་དེམ་ཅིག་ཡོདཔ་ཨིན་ན?,གློག་ཤུགས་འཕར་གཏང་ནི་,ཡིག་དཔར་རྐྱབས།,ཇི་ནར་གྱི་ལཱ་,ལེགས་བཅོས་འབད་ཐངས་,c
hsc-advanced_physics-12-160,ཀོ་ལོམ་བཱོན་གློག་ཤུགས་ ༥ \times 10^{-11} འདི་དཀྱིལ་འཁོར་གྱི་དཀྱིལ་འཁོར་ལུ་ བཀྲམ་སྤེལ་འབདཝ་ཨིན། གློག་ཤུགས་འདི་ ས་གཞི་ལྟེ་བ་ལས་ སེན་ཊི་མི་ཊར་ ༢༥་གི་ས་ཁར་འགྱོ་སྟེ་ འབྱུང་འོང་།,ཧའི་གཱེན་གྱི་རྩ་བ་,ཤོག་ཁྲམ་གི་རྩ་ཚིག་,ནིའུ་ཊཱན་གི་རྡུལ་ཕྲན་གི་རྣམ་གཞག་,Bohr གི་འདྲ་མཉམ་གྱི་རྩ་ཚིག་,d
hsc-advanced_physics-12-162,i. བེག་རེ་ལཱལ་,i དང་ ii,i དང་ iii,ii དང་ iii,"i, ii དང་ iii ཚུ་ཨིན།",a
hsc-advanced_physics-12-163,༢། ཀུ་རི་,1.33,1.41,1.66,3,a
hsc-advanced_physics-12-164,གསུམ་པ་ རཱད་རར་ཕོརཌ་,ཚད་ལྡན་ཨིན།,སྐུགས་ཚད་ཀྱི་ཐད་ལུ་,རྩ་རིམ་གཉིས་དང་ཕྱདཔ་ད་,ལཱ་གཡོག་གི་ཐད་ཁར་,a
hsc-advanced_physics-12-165,འོག་ལུ་ཡོད་མི་ལས་ ག་འདི་བདེན་པ་ཨིན་ན་ཟེར་བ་ཅིན་,\frac{1}{5}ལུ་ བསྒྱུར་བཅོས་འབདཝ་ཨིན།,5,25,50,c
hsc-advanced_physics-12-166,མདོར་བསྡུས་འདི་ PN མཐུད་སྦྲེལ་ནང་ལུ་ གློག་ཤུགས་རྒྱུན་ལྡན་གྱི་ཚད་གཞི་ལུ་ གློ་བུར་དུ་ཡར་འཕར་འགྱོཝ་ཨིན།,ཨཱལ་ཕ་གློག་ཤུགས་,བི་ཊ་གློག་ཤུགས་,ག་མ་གློག་ཤུགས་,གློག་ཤུགས་གློག་ཐག་,c
hsc-advanced_physics-12-167,འོད་ལུ་དར་ཁྱབ་དང་ འགྱུར་བ་རྐྱབ་ནི་གི་གཞི་རྩ་འདི་ འོག་གི་རྒྱུ་རྐྱེན་ག་འདི་ལས་མེན།,༠ ཨིན་པས།,མཐའ་མེད་པའི་,གློག་ཤུགས་ཕོཊོན (photon) གི་ཤུགས་དང་འདྲན་འདྲ་ཨིན།,ལས་འགན་འདི་བསྒུག་སྡོད་མི་དང་འདྲཝ་ཨིན།,a
hsc-advanced_physics-12-168,ཨོ་མེ་གཱལ་བཀག་འཛིན་ནང་ལས་ དུས་ཡུན་སྐར་མ་རེ་ནང་ གློག་ཤུགས་ཨེན་ཊི་ ༡ བཏོན་པ་ཅིན་ གློག་ཤུགས་ཨེན་ཊི་ ༡ བཏོན་པ་ཅིན་ གློག་ཤུགས་ཨེན་ཊི་ ༡ བཏོན་པ་ཅིན་ གློག་ཤུགས་ཨེན་ཊི་ ༡ བཏོན་པ་ཅིན་ གློག་ཤུགས་ཨེན་ཊི་ ༡ བཏོན་པ་ཅིན་ གློག་ཤུགས་ཨེན་ཊི་ ༡ བཏོན་པ་ཅིན་ གློག་ཤུགས་ཨེན་ཊི་ ༡ བཏོན་པ་ཅིན་ གློག་ཤུགས་ཨེན་ཊི་ ༡ བཏོན་པ་ཅིན་ གློག་ཤུགས་ཨེན་ཊི་ ༡ བཏོན་པ་ཅིན་ གློག་ཤུགས་ཨེན་ཊི་ ༡ བཏོན་པ་ཅིན་ གློག་ཤུགས་ཨེན་ཊི་ ༡ བཏོན་པ་ཅིན་ གློག་ཤུགས་ཨེན་ཊི་ ༡ བཏོན་པ་ཅིན་ གློག་ཤུགས་ཨེན་ཊི་ ༡ བཏོན་འོང་།,i དང་ ii,i དང་ iii,ii དང་ iii,"i, ii དང་ iii ཚུ་ཨིན།",b
hsc-advanced_physics-12-169,ཚ་དྲོད་མར་བབས་འགྱོ་ནི་གི་དོན་ལས་,i དང་ ii,ii དང་ iii,i དང་ iii,"i, ii དང་ iii ཚུ་ཨིན།",d
hsc-advanced_physics-12-170,i. entropy འདི་འགྱུར་བ་མེད་པར་རང་སྡོད་འོང་།,ཚད་ལྡན་ཨིན།,སྐུགས་ཚད་ཀྱི་ཐད་ལུ་,ལཱ་གཡོག་གི་ཐད་ཁར་,ཕྲང་དཀྱིལ་གྱི་ཐད་ཁར་,a
hsc-advanced_physics-12-171,༢། ཚ་དྲོད་བརྗེ་སོར་འབད་མ་ཚུགས།,i དང་ ii,i དང་ iii,ii དང་ iii,"i, ii དང་ iii ཚུ་ཨིན།",b
hsc-advanced_physics-12-172,གསུམ་པ་ ཚ་དྲོད་ལུ་འགྱུར་བ་མེདཔ་ཨིན།,3.75 \times 10^{-31} kg འདི་ ཀི་ལོ་གྷར་ ༡༠^{-3} ཨིན།,9.1 \times 10^{-31} kg འདི་ ཀི་ལོ་གྷར་ ༡༠^{-3} གི་གནས་གོང་ཨིན།,9.75 \times 10^{-31} kg འདི་ ཀི་ལོ་གྷར་ ༡༠^{-3} ཨིན།,37.54 \times 10^{-31} kg འདི་ ཀི་ལོ་གྷ་རམ་ ༡༠^{-3} འབད་མི་རྩིས་སྟོནམ་ཨིན།,d
hsc-advanced_physics-12-173,འོག་ལུ་ཡོད་མི་ལས་ ག་འདི་བདེན་པ་ཨིན་ན་ཟེར་བ་ཅིན་,འབུབ་འབུབ་,དུས་ཚོད་,འོད་གི་མགྱོགས་ཚད་,རིང་ཚད་,c
hsc-advanced_physics-12-174,མེ་རླུང་རྒྱ་རྫི་གི་དོན་ལུ་ gamma གི་གནས་གོང་འདི་ -,0.7 eV ཨིན་པས།,༡.༡ eV,6 eV ཨིན་པས།,7 eV,a
hsc-advanced_physics-12-175,ས་གཞི་འདི་ནང་གི་གློག་ཐག་གི་ནུས་པ་འདི་ ཕྲང་ལམ་གྱི་མཐའ་འཁོར་གྱི་ཁྱབ་ཚད་ཨིན།,i དང་ ii,i དང་ iii,ii དང་ iii,"i, ii དང་ iii ཚུ་ཨིན།",d
hsc-advanced_physics-12-176,གློག་ཐག་གི་ཤུགས་འདི་ འཕྲལ་འཕྲལ་རང་ ལྔ་ལྡབ་སྦེ་ཡར་སེང་འབད་བ་ཅིན་ གློག་ཐག་གི་ཤུགས་འདི་ འཕྲལ་འཕྲལ་རང་ ལྔ་ལྡབ་སྦེ་ཡར་སེང་འབད་བ་ཅིན་ གློག་ཐག་གི་ཤུགས་འདི་ ཚར་ག་དེ་ཅིག་ལུ་ ཡར་སེང་འགྱོ་ནི་ཨིན་ན?,\frac{\lambda}{ln2}ལུ་ བཀྲམ་སྟོན་འབདཝ་ཨིན།,\frac{1}{\lambda}ལུ་ བསྒྱུར་བཅོས་འབདཝ་ཨིན།,\frac{0.693}{T_{\frac{1}{2}}} འདི་ཡང་ ཌའི་ལོག་གི་ས་སྒོ་འདི་ནང་ལུ་ཨིན།,\frac{0.693}{\lambda}ལུ་ བསྒྱུར་བཅོས་འབདཝ་ཨིན།,b
hsc-advanced_physics-12-177,འ་ནི་ནང་ལས་ ག་འདི་གློག་མེའི་གློག་ཤུགས་གི་རྦ་རླབས་ཨིན་ན?,\frac{h}{\pi}ལུ་ བསྒྱུར་བཅོས་འབདཝ་ཨིན།,\frac{2h}{\pi}ལུ་ བསྒྱུར་བཅོས་འབདཝ་ཨིན།,\frac{h}{\lambda}ལུ་ བསྒྱུར་བཅོས་འབདཝ་ཨིན།,\frac{2h}{\lambda}ལུ་ བསྒྱུར་བཅོས་འབདཝ་ཨིན།,b
hsc-advanced_physics-12-178,ལྕགས་ཀྱི་ཤུགས་ཚད་དང་འདྲན་འདྲ་ཤུགས་ཡོད་པའི་གློག་རྡུལ་ཅིག་ལུ་ཕོག་པ་ཅིན་ གློག་རྡུལ་ཐོན་པའི་ཤུགས་འདི་ -,A m^{-2} གི་གནས་གོང་ཨིན།,A m,m A^{-1} གི་གནས་གོང་ཨིན།,A^{-1} m^{2} འདི་ཡང་,a
hsc-advanced_physics-12-180,i. དབྱིབས་,200 \Omega,ཨོ་མེ་ག་ ༡༠༠,ཨོ་མེ་ག་ ༢,0.5 ཨོ་མེ་ག་,b
hsc-advanced_physics-12-181,༢། ས་སྟོང་,དེ་ཚུ་གནས་སོར་འགྱོ་མི་ཚུགས།,ཡར་འཕར་འགྱོཝ་ཨིན།,མར་བབས་འགྱོ་དོ་ཡོདཔ་ཨིན།,དེ་ ༠ ཨིན་པས།,a
hsc-advanced_physics-12-182,གསུམ་པ་ སཱིལ་ནིཌར་,50 Vm^{-1}ལུ་ བསྒྱུར་འབདཝ་ཨིན།,100 Vm^{-1}ལུ་ བསྒྱུར་འབདཝ་ཨིན།,400 Vm^{-1}ལུ་ བསྒྱུར་འབདཝ་ཨིན།,1600 Vm^{-1} འདི་ཡང་,c
hsc-advanced_physics-12-183,འོག་ལུ་ཡོད་མི་ལས་ ག་འདི་བདེན་པ་ཨིན་ན་ཟེར་བ་ཅིན་,གློག་ཤུགས་ཀྱི་ནུས་པ་,ནང་འཁོད་ནུས་ཤུགས་,འབུབ་འབུབ་,དྲོད་ཚད་,d
hsc-advanced_physics-12-184,1.6 \times 10^{6} eV གི་ཤུགས་ཡོད་པའི་གློག་རྡུལ་ཅིག་གི་ལྗིད་ཚད་འདི་ག་དེམ་ཅིག་ཡོདཔ་ཨིན་ན?,འ་ནི་གློག་ཤུགས་འདི་ ཚད་མེད་པའི་ས་སྒོ་ནང་ལས་ ནེ་གཱཊི་གི་གློག་ཤུགས་ཐོབ་ཚུགསཔ་ཨིན།,འ་ནི་ས་སྒོ་ནང་ལུ་ ནུས་ཤུགས་ཀྱིས་ཤུགས་རྐྱང་གི་རྩིས་ཁྲ་འདི་ནང་ལུ་ ལཱ་འབདཝ་ཨིན།,ཚད་མེད་པའི་ས་ཐག་རིང་ས་ལས་ ནུས་ལྡན་གློག་ཤུགས་རྐྱང་པ་ཅིག་འབག་འོང་ནིའི་ཐབས་ལམ།,འ་ནི་ས་སྒོ་འདི་ནང་ལུ་ ནུས་མེད་གློག་ཤུགས་རྐྱང་པ་ཅིག་ལུ་ཤུགས་རྐྱང་གི་ཐོག་ལས་ བཏུབ་ཨིན།,c
hsc-advanced_physics-12-185,དབྱེ་ཞིབ་ཀྱི་རྣམ་གཞག་ལུ་ གཞི་བཞག་པ་ཅིན་ འོག་གི་འགྱུར་ཅན་ཚུ་ལས་ ག་དེ་ཅིག་ འགྱུར་བ་མེདཔ་ཨིན་ན?,JC^{-1} འདི་ཡང་,ཇེསི་སི་,N.C^{-1}ལུ་ བསྒྱུར་འབདཝ་ཨིན།,N.m^{-1} འདི་ལུ་བལྟ་བ་ཅིན་,a
hsc-advanced_physics-12-186,ཇི་ཨེ་གི་ཐད་ལུ་ བཀྲམ་སྤེལ་གྱི་སྡེ་ཚན་དང་ བཀྲམ་སྤེལ་གྱི་སྡེ་ཚན་གྱི་བར་ན་ ནུས་ཤུགས་ཀྱི་ཁྱད་པར་ག་དེམ་ཅིག་ཡོདཔ་ཨིན་ན?,ཀི་ལོ་མི་ཊར་༥༠༠,ཀི་ལོ་མི་ཊར་༥༥༠,ཀི་ལོ་ཇི་༦༠༠,ཀི་ལོ་ཇི་༦༥༠,c
hsc-advanced_physics-12-187,ཚ་དྲོད་གནས་སྟངས་ཀྱི་ཐད་ལུ་ ལག་ལེན་འཐབ་ནི།,i དང་ ii,i དང་ iii,ii དང་ iii,"i, ii དང་ iii ཚུ་ཨིན།",b
hsc-advanced_physics-12-188,i. བཏོན་པའི་སྐབས་ dU = ༠,ཨི་སོ་བཱ་ར་,ཨི་ཟོཊོ་པི་,ཨི་ཟོ་མཱར་,ཨི་ཟོཊོན,d
hsc-advanced_physics-12-189,༢། ཚད་འཛིན་འབད་ནིའི་ཐབས་ལམ་ནང་ལུ་ dW = -dU,100%,26.80%,20.60%,0%,b
hsc-advanced_physics-12-190,གསུམ་པ་ ཚད་མཉམ་འབད་ཐངས་ནང་ dQ = dU,i དང་ ii,i དང་ iii,ii དང་ iii,"i, ii དང་ iii ཚུ་ཨིན།",a
hsc-advanced_physics-12-191,འོག་ལུ་ཡོད་མི་ལས་ ག་འདི་བདེན་པ་ཨིན་ན་ཟེར་བ་ཅིན་,ཀ་ཏོ་ཌི་གློག་ཤུགས་,ཨཱལ་ཕ་གློག་ཤུགས་,ག་མ་གློག་ཤུགས་,བི་ཊ་གློག་ཤུགས་,c
hsc-advanced_physics-12-192,ཚད་ལྡན་འཚོར་བ་ཡོད་པའི་རྒྱུ་རྫས་ཚུ་གི་ ཚེ་ཚད་དེ་:,\overline{A}. \overline{B} ཕྲ་རིང་གི་ཕྲ་རིང་གི་ཕྲ་རིང་གི་ཕྲ་རིང་,\overline{A} + \overline{B} འདི་ཡང་ ཌའི་ལོག་གི་ ཌའི་ལོག་གི་ ཌའི་ལོག་ནང་ཨིན།,A+B,A.B.,a
hsc-advanced_physics-12-193,ཧའི་ཌོ་ཇེན་གྱི་ ཨེཆ་བཱོལ་བཞི་པའི་ནང་ལུ་ ཨེཆ་བཱོལ་ཨེན་ཇི་གི་ཤུགས་འདི་ ...,༣.༥༡ MeV,༣༥.༢ མེ་ཝཱཊི་,༣༧.༧ MeV,མེ་ཝཱཊི་༩༣༡,b
hsc-advanced_physics-12-194,ཆུ་གི་དུག་ཚད་འདི་ག་དེམ་ཅིག་ཡོདཔ་ཨིན་ན?,༢.༢༥ \times ༡༠^{2} འདི་ ༡༠^{2} ཨིན།,2.29 \times 10^{7} འདི་ཡང་ བརྒྱ་ཆ་ ༡༠^{7} ཨིན།,3.92 \times 10^{7} འདི་ཡང་ བརྒྱ་ཆ་ ༡༠^{7} ཨིན།,9.32 \times 10^{7} འདི་ཡང་ སྦྲེལ་མཐུད་འབད་བཏུབ་ཨིན།,b
hsc-advanced_physics-12-195,ཀཱར་ནོ་ཨེན་ཊི་འདི་ ཧི་མཱན་ཀཱདང་ སི་བུཊ་ནཱན་ཀཱགི་བར་ནའི་ ས་ཁོངས་ནང་ལུ་ ལག་ལེན་འཐབ་སྟེ་འདུག འདི་ཚུ་ ག་དེ་སྦེ་ལཱ་འབདཝ་ཨིན་ན?,༧༡༡ ཨེཕ་,༢༧༢ \mu F,༦༤༠ \mu F,༦༡༤ \mu F,b
hsc-advanced_physics-12-196,གློག་ཤུགས་ཝཱཊ་༤༠༠ དང་ ཝཱཊ་༢༠༠ གི་བར་ནའི་ ཚད་གཞི་འདི་ག་དེམ་ཅིག་ཡོདཔ་ཨིན་ན?,ཡར་སེང་འགྱོ་འོང་།,༠ ལུ་འབད།,མར་ཕབ་འབད་འོང་།,འདི་ཚུ་ བསྒྱུར་བཅོས་འབད་མ་ཚུགས།,b
hsc-advanced_physics-12-197,ཕྱིར་འཐོན་འབད་ཐངས་ནང་ ཨེན་ཏོརཔི་,\frac{S + G}{S}ལུ་ བསྒྱུར་བཅོས་འབདཝ་ཨིན།,\frac{S}{S+G}ལུ་ བསྒྱུར་བཅོས་འབདཝ་ཨིན།,\frac{S+G}{G}ལུ་ བསྒྱུར་བཅོས་འབདཝ་ཨིན།,\frac{G}{S+G}ལུ་ བསྒྱུར་བཅོས་འབདཝ་ཨིན།,a
hsc-advanced_physics-12-198,ཚད་ལྡན་གློག་ཤུགས་ཀྱི་ས་སྒོ་ནང་ 50 cm གི་བར་ན་ཡོད་པའི་ས་སྒོ་གཉིས་ཀྱི་བར་ནའི་གློག་ཤུགས་ཀྱི་ཁྱད་པར་འདི་ 200 V ཨིན། ནུས་ཤུགས་འདི་ག་དེམ་ཅིག་ཡོདཔ་ཨིན་ན?,1.989 \times 10^{-16} J འདི་ ཀེར་ཐིག་གི་མཐའ་མ་ལུ་ཡོདཔ་ཨིན།,2.89 \times 10^{-16} J འདི་ ཀེར་ཐིག་ ༡༠་གི་གྱངས་ཁ་ཨིན།,19.89 \times 10^{-16} J འདི་ ཀེར་ཐིག་གི་མཐའ་མ་ལུ་ཡོདཔ་ཨིན།,91.98 \times 10^{-16} འདི་ J ཨིན་པས།,a
hsc-advanced_physics-12-199,སྐར་མ་གསུམ་ཆ་མཉམ་འདི་ ཚ་དྲོད་གནས་སྟངས་འདི་ནང་ཡོད་པ་ཅིན་ ཁོང་གསུམ་ཆ་མཉམ་འདི་ ག་བཟུམ་ཅིག་སྦེ་འོང་ནི་ཨིན་ན?,i དང་ ii,i དང་ iii,ii དང་ iii,"i, ii དང་ iii ཚུ་ཨིན།",d
hsc-advanced_physics-12-200,གློག་ཤུགས་ཀྱི་ས་སྒོ་འདི་ ས་གནས་གཅིག་ལས་གཞན་ཁ་ལུ་ འགྱོ་དོ་ཡོདཔ་ཨིན།,0.2 ཨོ་མེ་ག་,1.2 ཨོ་མེ་ག་,༢.༢ ཨོ་མེ་ག་,4.2 \Omega,a
hsc-advanced_physics-12-201,ཝཱལཊི་ ཨེ་,1.3 \times 10^{-5}F འདི་ F གི་གནས་གོང་ཨིན།,6.5 \times 10^{-9}F འདི་ཡང་ F གི་གནས་གོང་ལུ་གཞི་བསྟུན་འབདཝ་ཨིན།,1.3 \times 10^{-10}F འདི་ F གི་གནས་གོང་ཨིན།,6.5 \times 10^{-10}F འདི་ཡང་,c
hsc-advanced_physics-12-202,"_{0}^{1}\textrm{n} + _{92}^{235}\textrm{U} + _{56}^{141}\textrm{Ba} + _{36}^{92}\textrm{Kr} + 3 _{0}^{1}\textrm{n} + ནུས་ཤུགས་ལུ་བརྟེན་ སྦྲགས་སྦྲགས་འབད་བཏུབ་ཨིན།

འདི་ག་དེ་སྦེ་འགྱོ་འགྱོཝ་ཨིན་ན་ཟེར་བ་ཅིན་
_{0}^{1}\textrm{n} + _{92}^{235}\textrm{U} + _{56}^{141}\textrm{Ba} + _{36}^{92}\textrm{Kr} + 3 _{0}^{1}\textrm{n} + ནུས་ཤུགས་ལུ་བརྟེན་ ཕྲང་ལམ་འདི་ ཕྲང་ལམ་འདི་ ཕྲང་ལམ་འདི་ ཕྲང་ལམ་འདི་ ཕྲང་ལམ་འདི་""",མཐུད་སྦྲེལ་,བཟའ་ཆས་ཚུ་,ནིའུ་ཀིའུ་ལི་ཡཱན་ མེ་རླུང་འགྱུར་འགྲོས་,མཐུད་སྦྲེལ་འབད་ཐངས་,b
hsc-advanced_physics-12-203,,༡༣༢ མེ་ཝཱཊི་,༡༨༢ མེ་ཝཱཊི་,༡༩༢ MeV,༢༠༠ MeV,d
hsc-advanced_physics-12-204,ཤུགས་འདི་ག་དེ་ཅིག་ཐོན་ཡོདཔ་ཨིན་ན?,i དང་ ii,i དང་ iii,ii དང་ iii,"i, ii དང་ iii ཚུ་ཨིན།",d
